Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
"Categorical, yet graded-single-image activation profiles of human category-selective cortical regions",Bandettini,Nikolaus Kriegeskorte;Peter De Weerd;Douglas A. Ruff;Marieke Mur;Jerzy Bodurka;Peter A. Bandettini,2012-06-20,45,Journal of Neuroscience,8649-8662,10.1523/JNEUROSCI.2334-11.2012,22723705,84862858651,"('2-s2.0-84862858651', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84862858651,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862858651&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862858651&origin=inward
Learning-related diminution of unconditioned SCR and fMRI signal responses,Bandettini,Margaret K. King;David C. Knight;Peter A. Bandettini;Najah S. Waters,2010-01-01,41,NeuroImage,843-848,10.1016/j.neuroimage.2009.07.012,19616105,70349972745,"('2-s2.0-70349972745', 'Bandettini')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/70349972745,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70349972745&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=70349972745&origin=inward
Human object-similarity judgments reflect and transcend the primate-IT object representation,Bandettini,Rainer Goebel;Nikolaus Kriegeskorte;Marieke Mur;Jerzy Bodurka;Peter A. Bandettini;Mirjam Meys,2013-01-01,56,Frontiers in Psychology,,10.3389/fpsyg.2013.00128,,84878784896,"('2-s2.0-84878784896', 'Bandettini')",Article,MRC,https://api.elsevier.com/content/abstract/scopus_id/84878784896,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878784896&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878784896&origin=inward
Combining the tools: Activation- and information-based fMRI analysis,Bandettini,Nikolaus Kriegeskorte;Peter Bandettini,2007-12-01,35,NeuroImage,666-668,10.1016/j.neuroimage.2007.06.030,17976583,35448983424,"('2-s2.0-35448983424', 'Bandettini')",Note,,https://api.elsevier.com/content/abstract/scopus_id/35448983424,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35448983424&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35448983424&origin=inward
Multi-modal characterization of rapid anterior hippocampal volume increase associated with aerobic exercise,Thomas,Mark Jenkinson;Sean Foxley;Shannon H. Kolind;Helen Dawes;Nancy B. Rawlings;Charlotte J. Stagg;Peter A. Bandettini;Adam G. Thomas;Lucy Matthews;Thomas E. Nichols;Heidi Johansen-Berg;Andrea Dennis;Martyn Morris,2016-05-01,48,NeuroImage,162-170,10.1016/j.neuroimage.2015.10.090,26654786,84955575520,"('2-s2.0-84955575520', 'Thomas')",Article,NHRI,https://api.elsevier.com/content/abstract/scopus_id/84955575520,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84955575520&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84955575520&origin=inward
Characteristic cortical thickness patterns in adolescents with autism spectrum disorders: Interactions with age and intellectual ability revealed by canonical correlation analysis,Martin,Gregory L. Wallace;Masaya Misaki;Peter A. Bandettini;Alex Martin;Nathan Dankner,2012-04-15,26,NeuroImage,1890-1901,10.1016/j.neuroimage.2012.01.120,22326986,84857946258,"('2-s2.0-84857946258', 'Martin')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84857946258,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84857946258&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84857946258&origin=inward
Brain network informed subject community detection in early-onset schizophrenia,Bandettini,Ting Xu;Xi Nian Zuo;Georg Northoff;Zhi Yang;Colin W. Hoy;Yong Xu;Gang Chen;Daniel A. Handwerker;Peter A. Bandettini,2014-07-03,32,Scientific Reports,,10.1038/srep05549,24989351,84903954873,"('2-s2.0-84903954873', 'Bandettini')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84903954873,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903954873&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84903954873&origin=inward
Separating slow BOLD from non-BOLD baseline drifts using multi-echo fMRI,Bandettini,Prantik Kundu;Jennifer W. Evans;Silvina G. Horovitz;Peter A. Bandettini,2015-01-05,31,NeuroImage,189-197,10.1016/j.neuroimage.2014.10.051,25449746,84910022208,"('2-s2.0-84910022208', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84910022208,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84910022208&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84910022208&origin=inward
Pseudo-continuous arterial spin labeling at 7 T for human brain: Estimation and correction for off-resonance effects using a Prescan,Talagala,Wen Ming Luh;S. Lalith Talagala;Tie Qiang Li;Peter A. Bandettini,2013-02-01,28,Magnetic Resonance in Medicine,402-410,10.1002/mrm.24266,22488568,84872973394,"('2-s2.0-84872973394', 'Talagala')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84872973394,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872973394&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872973394&origin=inward
Seven topics in functional magnetic resonance imaging,Bandettini,Peter A. Bandettini,2009-09-01,20,Journal of Integrative Neuroscience,371-403,10.1142/S0219635209002186,19938211,76449106575,"('2-s2.0-76449106575', 'Bandettini')",Review,,https://api.elsevier.com/content/abstract/scopus_id/76449106575,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=76449106575&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=76449106575&origin=inward
Genetic and Environmental Contributions to Functional Connectivity Architecture of the Human Brain,Bandettini,R. Cameron Craddock;Xi Nian Zuo;Zhi Yang;Katie L. McMahon;Greig I. De Zubicaray;F. Xavier Castellanos;Ian Hickie;Peter A. Bandettini;Clare Kelly;Michael P. Milham;Margaret J. Wright,2016-05-01,41,Cerebral Cortex,2341-2352,10.1093/cercor/bhw027,26891986,84965097479,"('2-s2.0-84965097479', 'Bandettini')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84965097479,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84965097479&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84965097479&origin=inward
Task-based dynamic functional connectivity: Recent findings and open questions,Bandettini,Javier Gonzalez-Castillo;Peter A. Bandettini,2018-10-15,50,NeuroImage,526-533,10.1016/j.neuroimage.2017.08.006,28780401,85027128247,"('2-s2.0-85027128247', 'Bandettini')",Review,NIH,https://api.elsevier.com/content/abstract/scopus_id/85027128247,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027128247&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027128247&origin=inward
Using fMRI to decode true thoughts independent of intention to conceal,Bandettini,Georg Northoff;Zhi Yang;Peter Bandettini;Javier Gonzalez-Castillo;Rui Dai;Zirui Huang,2014-10-01,14,NeuroImage,80-92,10.1016/j.neuroimage.2014.05.034,24844742,84903538597,"('2-s2.0-84903538597', 'Bandettini')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84903538597,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903538597&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84903538597&origin=inward
Artifactual time-course correlations in echo-planar fMRI with implications for studies of brain function,Bandettini,Nikolaus Kriegeskorte;Jerzy Bodurka;Peter Bandettini,2008-12-17,11,International Journal of Imaging Systems and Technology,345-349,10.1002/ima.20166,,57549102118,"('2-s2.0-57549102118', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/57549102118,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=57549102118&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=57549102118&origin=inward
Effects of image contrast on functional MRI image registration,Bandettini,Carlton Chu;Javier Gonzalez-Castillo;Ziad S. Saad;Peter A. Bandettini;Wen Ming Luh;Kristen N. Duthie,2013-02-15,11,NeuroImage,163-174,10.1016/j.neuroimage.2012.10.076,23128074,84871027595,"('2-s2.0-84871027595', 'Bandettini')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84871027595,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84871027595&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871027595&origin=inward
Effects of thoracic pressure changes on MRI signals in the brain,Bandettini,Ronald M. Harper;Daniel A. Handwerker;Peter A. Bandettini;Paula Wu,2015-01-01,11,Journal of Cerebral Blood Flow and Metabolism,1024-1032,10.1038/jcbfm.2015.20,25712496,84930180212,"('2-s2.0-84930180212', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84930180212,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84930180212&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84930180212&origin=inward
"Task dependence, tissue specificity, and spatial distribution of widespread activations in large single-subject functional MRI datasets at 7T",Bandettini,Robert W. Cox;Vinai Roopchansingh;Colin W. Hoy;Javier Gonzalez-Castillo;Daniel A. Handwerker;Souheil J. Inati;Ziad S. Saad;Peter A. Bandettini,2015-01-01,9,Cerebral Cortex,4667-4677,10.1093/cercor/bhu148,25405938,84959440808,"('2-s2.0-84959440808', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84959440808,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84959440808&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84959440808&origin=inward
Techniques for blood volume fMRI with VASO: From low-resolution mapping towards sub-millimeter layer-dependent applications,Bandettini,Maria Guidi;Kâmil Uludağ;Benedikt A. Poser;Daniel A. Handwerker;Peter A. Bandettini;Laurentius Huber;Sean Marrett;Dimo Ivanov,2018-01-01,30,NeuroImage,131-143,10.1016/j.neuroimage.2016.11.039,27867088,85007356582,"('2-s2.0-85007356582', 'Bandettini')",Article,EC,https://api.elsevier.com/content/abstract/scopus_id/85007356582,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85007356582&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85007356582&origin=inward
Measuring the consistency of global functional connectivity using kernel regression methods,Bandettini,John Ashburner;Daniel A. Handwerker;Peter A. Bandettini;Carlton Chu,2011-08-29,6,"Proceedings - International Workshop on Pattern Recognition in NeuroImaging, PRNI 2011",41-44,10.1109/PRNI.2011.11,,80051970198,"('2-s2.0-80051970198', 'Bandettini')",Conference Paper,,https://api.elsevier.com/content/abstract/scopus_id/80051970198,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80051970198&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80051970198&origin=inward
Differential transient MEG and fMRI responses to visual stimulation onset rate,Bandettini,August S. Tuan;Geoffrey M. Boynton;Rasmus M. Birn;Peter A. Bandettini,2008-07-16,6,International Journal of Imaging Systems and Technology,17-28,10.1002/ima.20144,,46949096201,"('2-s2.0-46949096201', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/46949096201,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=46949096201&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=46949096201&origin=inward
"Evaluation of multi-echo ICA denoising for task based fMRI studies: Block designs, rapid event-related designs, and cardiac-gated fMRI",Bandettini,John A. Derbyshire;Cesar Caballero-Gaudes;David C. Jangraw;Laura C. Buchanan;Vinai Roopchansingh;Puja Panwar;Javier Gonzalez-Castillo;Daniel A. Handwerker;Peter A. Bandettini;Souheil Inati;Valentinos Zachariou,2016-11-01,14,NeuroImage,452-468,10.1016/j.neuroimage.2016.07.049,27475290,84981186502,"('2-s2.0-84981186502', 'Bandettini')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84981186502,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84981186502&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84981186502&origin=inward
Accurate decoding of sub-TR timing differences in stimulations of sub-voxel regions from multi-voxel response patterns,Bandettini,Wen Ming Luh;Peter A. Bandettini;Masaya Misaki,2013-02-01,4,NeuroImage,623-633,10.1016/j.neuroimage.2012.10.069,23128073,84872258736,"('2-s2.0-84872258736', 'Bandettini')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84872258736,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872258736&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872258736&origin=inward
Variance decomposition for single-subject task-based fMRI activity estimates across many sessions,Bandettini,Javier Gonzalez-Castillo;Peter A. Bandettini;Gang Chen;Thomas E. Nichols,2017-07-01,7,NeuroImage,206-218,10.1016/j.neuroimage.2016.10.024,27773827,85007106979,"('2-s2.0-85007106979', 'Bandettini')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85007106979,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85007106979&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85007106979&origin=inward
"Time-Resolved Resting-State Functional Magnetic Resonance Imaging Analysis: Current Status, Challenges, and New Directions",Bandettini,Cesar Caballero-Gaudes;Vince Calhoun;Peter Bandettini;Gustavo Deco;Shella Keilholz,2017-10-01,30,Brain Connectivity,465-481,10.1089/brain.2017.0543,28874061,85031756535,"('2-s2.0-85031756535', 'Bandettini')",Review,,https://api.elsevier.com/content/abstract/scopus_id/85031756535,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031756535&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031756535&origin=inward
Cerebellum engages in automation of verb-generation skill,Bandettini,Xuchu Weng;Peter A. Bandettini;Paula Wu;Zhi Yang,2014-01-01,4,Journal of Integrative Neuroscience,1-17,10.1142/S0219635214500010,24738536,84899413629,"('2-s2.0-84899413629', 'Bandettini')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84899413629,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84899413629&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84899413629&origin=inward
"Characterizing and utilizing fMRI fluctuations, patterns, and dynamics",Bandettini,Masaya Misaki;Prantik Kundu;Paul Guillod;Javier Gonzalez-Castillo;Peter A. Bandettini,2013-06-03,0,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,,10.1117/12.2012737,,84878327205,"('2-s2.0-84878327205', 'Bandettini')",Conference Paper,,https://api.elsevier.com/content/abstract/scopus_id/84878327205,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878327205&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878327205&origin=inward
Clinical feasibility of using mean apparent propagator (MAP) MRI to characterize brain tissue microstructure,Pierpaoli,Joelle E. Sarlls;Evren Özarslan;Peter J. Basser;Alexandru V. Avram;M. Okan Irfanoglu;Elizabeth Hutchinson;Carlo Pierpaoli;Alan S. Barnett;Cibu Thomas,2016-02-15,30,NeuroImage,422-434,10.1016/j.neuroimage.2015.11.027,26584864,84960849135,"('2-s2.0-84960849135', 'Pierpaoli')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84960849135,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84960849135&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84960849135&origin=inward
White matter microstructure from nonparametric axon diameter distribution mapping,Basser,Uri Nevo;Peter J. Basser;Dan Benjamini;Michal E. Komlosh;Lynne A. Holtzclaw,2016-07-15,35,NeuroImage,333-344,10.1016/j.neuroimage.2016.04.052,27126002,84973530104,"('2-s2.0-84973530104', 'Basser')",Article,NICHD,https://api.elsevier.com/content/abstract/scopus_id/84973530104,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84973530104&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84973530104&origin=inward
Tract Orientation and Angular Dispersion Deviation Indicator (TOADDI): A framework for single-subject analysis in diffusion tensor imaging,Pierpaoli,Terrence R. Oakes;Cheng Guan Koay;Peter J. Basser;Gerard Riedy;M. Okan Irfanoğlu;Carlo Pierpaoli;John M. Ollinger;Ping Hong Yeh,2016-02-01,1,NeuroImage,151-163,10.1016/j.neuroimage.2015.11.046,26638985,84949256230,"('2-s2.0-84949256230', 'Pierpaoli')",Article,NICHD,https://api.elsevier.com/content/abstract/scopus_id/84949256230,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949256230&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949256230&origin=inward
"Diffusion-tensor MRI: Theory, experimental design and data analysis - A technical review",Basser,Peter J. Basser;Derek K. Jones,2002-11-01,1026,NMR in Biomedicine,456-467,10.1002/nbm.783,12489095,0036869232,"('2-s2.0-0036869232', 'Basser')",Review,,https://api.elsevier.com/content/abstract/scopus_id/0036869232,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036869232&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036869232&origin=inward
Water diffusion changes in wallerian degeneration and their dependence on white matter architecture,Pierpaoli,Alan Barnett;Robert Chen;Anette Virta;La Roy Penix;Sinisa Pajevic;Peter Basser;Carlo Pierpaoli,2001-01-01,739,NeuroImage,1174-1185,10.1006/nimg.2001.0765,11352623,0034973970,"('2-s2.0-0034973970', 'Pierpaoli')",Article,NICHD,https://api.elsevier.com/content/abstract/scopus_id/0034973970,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034973970&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034973970&origin=inward
